origin,intersect_forest,touch_forest,contain_forest,overlap_forest,distance_forest,intersect_grassland,touch_grassland,contain_grassland,overlap_grassland,distance_grassland,intersect_industry,touch_industry,contain_industry,overlap_industry,distance_industry,intersect_lake,touch_lake,contain_lake,overlap_lake,distance_lake,intersect_residential,touch_residential,contain_residential,overlap_residential,distance_residential,intersect_river,touch_river,contain_river,overlap_river,distance_river
Forest_562.tif,0,0,0,0,0.0207506499529417,0,0,0,0,0.1894387300598644,0,0,0,0,0.0453854148721836,0,0,0,0,0.1005148698948829,0,0,0,0,0.0225981068894841,0,0,0,0,0.0186034230296124
HerbaceousVegetation_760.tif,0,0,0,0,0.0276448575590453,0,0,0,0,0.1021924833332159,0,0,0,0,0.0506838689856698,0,0,0,0,0.0950847459141212,0,0,0,0,0.0241789784569676,0,0,0,0,0.0193456277799762
Residential_1869.tif,0,0,0,0,0.0090299240782572,0,0,0,0,0.0634919001711145,0,0,0,0,0.0347107923812653,0,0,0,0,0.0857756681618733,0,0,0,0,0.0096796770542123,0,0,0,0,0.0061762676348932
Residential_155.tif,0,0,0,0,0.0377853451550971,0,0,0,0,0.2697881622123011,0,0,0,0,0.0183325383751139,0,0,0,0,0.2542069642256296,0,0,0,0,0.0179595836474491,1,0,0,0,0.0
HerbaceousVegetation_2503.tif,0,0,0,0,0.0110372498468892,0,0,0,0,0.1713138352512447,0,0,0,0,0.0979187436129041,0,0,0,0,0.1307156094886024,0,0,0,0,0.0407040717470739,0,0,0,0,0.0032243699071736
Residential_1253.tif,0,0,0,0,0.0028644588135574,0,0,0,0,0.0496073750500312,0,0,0,0,0.0746235815111302,0,0,0,0,0.0369561722507566,0,0,0,0,0.006575259155336,0,0,0,0,0.018917392086719
River_66.tif,0,0,0,0,0.0024672576755864,0,0,0,0,0.5184177881704827,0,0,0,0,0.0648909527254056,0,0,0,0,0.0500267305423694,0,0,0,0,0.0251286394848597,0,0,0,0,0.0313169479133506
SeaLake_1983.tif,0,0,0,0,0.146010833346134,0,0,0,0,0.0574412201225744,0,0,0,0,0.0386443361782492,0,0,0,0,0.5351044419451563,0,0,0,0,0.018392605289901,0,0,0,0,0.1418857567099764
SeaLake_426.tif,0,0,0,0,0.05315042757537,0,0,0,0,0.0761104213020612,0,0,0,0,0.0790051099876435,0,0,0,0,0.0977523785147533,0,0,0,0,0.0549146049594745,0,0,0,0,0.0659769186087373
River_1780.tif,0,0,0,0,0.0001892115183657,0,0,0,0,0.0535417433834692,0,0,0,0,0.0147492189787364,0,0,0,0,0.0582820511170761,0,0,0,0,0.0113246878971281,1,0,0,1,0.0
SeaLake_1022.tif,0,0,0,0,0.0030557135129671,0,0,0,0,1.1833978859808238,0,0,0,0,0.0828130074074011,0,0,0,0,0.1546715469838209,0,0,0,0,0.0021461935317721,0,0,0,0,0.0393072888470173
River_1977.tif,0,0,0,0,0.0634179727503125,0,0,0,0,0.1391044706422973,0,0,0,0,0.0893797712910551,0,0,0,0,0.1751534275882555,0,0,0,0,0.0119623012464203,0,0,0,0,0.0234450810885083
River_1091.tif,0,0,0,0,0.0344433219028344,0,0,0,0,0.0569287168270061,0,0,0,0,0.0312895851884055,0,0,0,0,0.0931857986159417,1,0,0,1,0.0,1,0,0,1,0.0
SeaLake_2841.tif,0,0,0,0,0.0074200857433832,0,0,0,0,0.0944997566761044,0,0,0,0,0.0492023945305143,0,0,0,0,0.1278137820198811,0,0,0,0,0.0177840437158,0,0,0,0,0.0422059108473667
SeaLake_62.tif,0,0,0,0,0.1193192458320257,0,0,0,0,0.1106796961531553,0,0,0,0,0.058443114261557,0,0,0,0,0.0482088572275921,0,0,0,0,0.0400076871096957,0,0,0,0,0.085193515754191
River_1463.tif,0,0,0,0,0.0138492995653214,0,0,0,0,0.018608564989147,0,0,0,0,0.0095954271278211,0,0,0,0,0.0818841525077797,0,0,0,0,0.0098869771929165,0,0,0,0,0.0324679958409429
SeaLake_2963.tif,0,0,0,0,0.0285251505564577,0,0,0,0,0.1408884640700483,0,0,0,0,0.1801066704775256,0,0,0,0,0.0717600905045407,0,0,0,0,0.0704400590352906,0,0,0,0,0.1568957045036624
SeaLake_2560.tif,0,0,0,0,0.0088712188474757,0,0,0,0,0.1927240348452155,0,0,0,0,0.0905156053714739,0,0,0,0,0.0406138448947945,0,0,0,0,0.0183086481485257,0,0,0,0,0.0274046242638326
River_1730.tif,0,0,0,0,0.0025555482023727,0,0,0,0,0.0467109209253791,0,0,0,0,0.0214780043316885,0,0,0,0,0.0036322746363705,0,0,0,0,0.0181974722536069,1,0,0,1,0.0
River_184.tif,1,0,0,1,0.0,0,0,0,0,0.0525579834444876,0,0,0,0,0.0337503788287753,0,0,0,0,0.3954669770533825,0,0,0,0,0.0409649515950161,0,0,0,0,0.1486195853610388
SeaLake_1643.tif,0,0,0,0,0.0638930004362191,0,0,0,0,0.0491393368712614,0,0,0,0,0.0870993982788747,0,0,0,0,0.1562438035613866,0,0,0,0,0.0603857254136535,0,0,0,0,0.0866230629862565
SeaLake_2271.tif,0,0,0,0,0.0480956410853192,0,0,0,0,0.1425304824820445,0,0,0,0,0.1201784175960608,0,0,0,0,0.1049733614308625,0,0,0,0,0.0465140077181274,0,0,0,0,0.0783846752334762
SeaLake_361.tif,0,0,0,0,0.0139914979680593,0,0,0,0,0.0465301986168491,0,0,0,0,0.0306024157936136,0,0,0,0,0.0039516870619305,0,0,0,0,0.0146508528301527,0,0,0,0,0.1083354012725718
River_2411.tif,0,0,0,0,0.0320236054191735,0,0,0,0,0.1499829405642795,0,0,0,0,0.013015840804473,0,0,0,0,0.0080013377962834,0,0,0,0,0.0347026814068286,0,0,0,0,0.036090949571733
SeaLake_2221.tif,0,0,0,0,0.0091399906233981,0,0,0,0,0.1429380780094127,0,0,0,0,0.0505085068966372,0,0,0,0,0.1477334708306056,0,0,0,0,0.0357072801468411,0,0,0,0,0.0595348779803667
SeaLake_2993.tif,0,0,0,0,0.0377929763346129,0,0,0,0,0.1547122163425034,0,0,0,0,0.1521971871220608,0,0,0,0,0.0517486838599241,0,0,0,0,0.023487150902281,0,0,0,0,0.1165215041043442
River_1668.tif,1,0,1,0,0.0,0,0,0,0,0.0417880690915559,0,0,0,0,0.0183781211747855,1,0,0,1,0.0,0,0,0,0,0.0045698409985461,0,0,0,0,0.0499058620693768
River_1079.tif,0,0,0,0,0.0077527952591207,0,0,0,0,0.0350919739847526,0,0,0,0,0.0572015487763543,0,0,0,0,0.2259380389151021,0,0,0,0,0.0234968794098372,0,0,0,0,0.001055696659026
SeaLake_2285.tif,0,0,0,0,0.04397367708724,0,0,0,0,0.0678356983168255,0,0,0,0,0.1590512789217085,0,0,0,0,0.0237587958197129,0,0,0,0,0.0710432464532082,0,0,0,0,0.0782235717627177
River_2202.tif,1,0,0,1,0.0,0,0,0,0,0.0161217049440641,0,0,0,0,0.0028049219010253,0,0,0,0,0.0360454972591329,0,0,0,0,0.0174566282218091,1,0,0,1,0.0
River_1126.tif,0,0,0,0,0.0165281133414867,0,0,0,0,0.003701563384982,0,0,0,0,0.0518513033857643,0,0,0,0,0.102411565433623,0,0,0,0,0.0027520938239621,1,0,0,1,0.0
River_274.tif,0,0,0,0,0.005009928684058,0,0,0,0,0.056883146812699,0,0,0,0,0.0593060111408203,0,0,0,0,0.2134329137990343,0,0,0,0,0.0205541787620494,0,0,0,0,0.0275519924864407
Residential_644.tif,0,0,0,0,0.020768147463814,0,0,0,0,0.0072199280835138,0,0,0,0,0.0533791676705989,0,0,0,0,0.1553082462858907,0,0,0,0,0.0032618109170492,0,0,0,0,0.0428947854791985
Forest_1562.tif,0,0,0,0,0.0349091741118445,0,0,0,0,0.041002796979063,0,0,0,0,0.0390534559309588,0,0,0,0,0.1380196030545286,0,0,0,0,0.0204083862198511,0,0,0,0,0.0328301115697682
Residential_1113.tif,0,0,0,0,0.0035041883365736,0,0,0,0,0.0081594356477393,0,0,0,0,0.0214244160458337,0,0,0,0,0.0787360375841443,1,0,0,1,0.0,0,0,0,0,0.0004864041740891
Forest_485.tif,1,0,0,1,0.0,0,0,0,0,0.1633096234604374,0,0,0,0,0.0798789924963579,0,0,0,0,0.2307283919358734,0,0,0,0,0.0836923654721226,0,0,0,0,0.0280763079252152
Forest_2143.tif,0,0,0,0,0.0608662258790887,0,0,0,0,0.0757196316730791,0,0,0,0,0.0569113619441636,0,0,0,0,0.1568413376766137,0,0,0,0,0.0299230607478525,0,0,0,0,0.0710363006491437
Forest_2710.tif,0,0,0,0,0.0646316922223088,0,0,0,0,0.2042914750770345,0,0,0,0,0.1912155399566131,0,0,0,0,0.0910737768635079,0,0,0,0,0.0245294327301924,0,0,0,0,0.0347261573634194
Forest_652.tif,4,0,0,4,0.0,0,0,0,0,0.0150453790785025,0,0,0,0,0.0094304233144196,0,0,0,0,0.1888976950657538,0,0,0,0,0.0541062488799764,0,0,0,0,0.078007806746249
Forest_1828.tif,0,0,0,0,0.0136348485276946,0,0,0,0,0.0387394837051357,0,0,0,0,0.0154791297964822,0,0,0,0,0.0789023272508329,0,0,0,0,0.0106423472230344,0,0,0,0,0.0786488381613125
Highway_1526.tif,0,0,0,0,0.0230934112393718,0,0,0,0,0.0658510786182691,0,0,0,0,0.0308536763728494,0,0,0,0,0.2366946507977688,0,0,0,0,0.0246029107879201,0,0,0,0,0.0183136420811581
Forest_2699.tif,0,0,0,0,0.0161923819269872,0,0,0,0,0.0175883927690799,0,0,0,0,0.0312890027347828,0,0,0,0,0.1319732202274497,0,0,0,0,0.0672733550888085,0,0,0,0,0.015172554377324
Residential_2589.tif,0,0,0,0,0.0085693881798285,0,0,0,0,0.0177477074114401,0,0,0,0,0.020325101009931,0,0,0,0,0.097703210819245,0,0,0,0,0.002222925322336,0,0,0,0,0.0076582194408204
Forest_2060.tif,0,0,0,0,0.0107943806231882,0,0,0,0,0.0130939044907679,0,0,0,0,0.1178388144784483,0,0,0,0,0.1439736220215949,0,0,0,0,0.0119836457142392,0,0,0,0,0.0544630815769462
Forest_1610.tif,0,0,0,0,0.0088091860940631,0,0,0,0,0.1123431946395117,0,0,0,0,0.0315140581875079,0,0,0,0,0.073213908543793,0,0,0,0,0.0063149274044455,0,0,0,0,0.080788200783542
HerbaceousVegetation_2638.tif,0,0,0,0,0.0255599729823314,0,0,0,0,0.1155061811112378,0,0,0,0,0.0618293496442283,0,0,0,0,0.1124184914846957,0,0,0,0,0.0365226909403777,0,0,0,0,0.1631209622724225
Residential_1791.tif,4,0,2,2,0.0,0,0,0,0,0.0185157814190139,0,0,0,0,0.0045562303368168,0,0,0,0,0.0179125197538376,0,0,0,0,0.0179356198216161,0,0,0,0,0.1014848292369489
Forest_2919.tif,0,0,0,0,0.1947645876291237,1,0,0,1,0.0,0,0,0,0,0.1589411770274679,0,0,0,0,0.113391327125763,0,0,0,0,0.0251566286661321,0,0,0,0,0.0130200518825491
Industrial_1995.tif,0,0,0,0,0.0034809267024708,0,0,0,0,0.0366669375046364,0,0,0,0,0.0250431056025111,0,0,0,0,0.1542839375628027,0,0,0,0,0.0212195094468632,0,0,0,0,0.0293115566079868
HerbaceousVegetation_1601.tif,0,0,0,0,0.0183666748960367,0,0,0,0,0.0417492109642163,0,0,0,0,0.1042416662162887,0,0,0,0,0.1094280954903966,0,0,0,0,0.0308610201247763,0,0,0,0,0.0671791265924661
Forest_2935.tif,0,0,0,0,0.0094254007089288,0,0,0,0,0.1020949698674831,0,0,0,0,0.0556268020371246,0,0,0,0,0.0870011384308797,0,0,0,0,0.015946536714096,0,0,0,0,0.0982793064564407
HerbaceousVegetation_1301.tif,0,0,0,0,0.0553361646422563,0,0,0,0,0.3862883655516397,0,0,0,0,0.0024327004127547,0,0,0,0,0.0448183668325381,0,0,0,0,0.0618425684227841,0,0,0,0,0.2680197653403067
Forest_1090.tif,0,0,0,0,0.0490729150552274,0,0,0,0,0.0251816625686942,0,0,0,0,0.0966761118010787,0,0,0,0,0.2281355813067223,0,0,0,0,0.0310023661437566,0,0,0,0,0.0661551935838136
Industrial_1982.tif,0,0,0,0,0.0117107271852251,0,0,0,0,0.0094796918815096,1,0,0,1,0.0,0,0,0,0,0.1143670014988763,0,0,0,0,0.001803241192718,0,0,0,0,0.0313827577523332
Highway_1086.tif,0,0,0,0,0.0472922636921828,0,0,0,0,0.2261921274292299,0,0,0,0,0.0153875926306419,0,0,0,0,0.0684007692400055,0,0,0,0,0.0659660964251797,0,0,0,0,0.1955320547574742
Forest_325.tif,0,0,0,0,0.0239356503797644,0,0,0,0,0.0626951793538982,0,0,0,0,0.0452108762681867,0,0,0,0,0.0604206609984559,0,0,0,0,0.0132045468618438,0,0,0,0,0.0390811648812319
HerbaceousVegetation_2022.tif,0,0,0,0,0.0021882797743994,0,0,0,0,0.0118414386176271,0,0,0,0,0.1362340109319128,0,0,0,0,0.0470988748782256,0,0,0,0,0.0679902054412337,0,0,0,0,0.0605128156190822
Highway_1252.tif,0,0,0,0,0.0423894553766182,0,0,0,0,0.0907174658838067,0,0,0,0,0.0291873432254472,0,0,0,0,0.4244462848851452,0,0,0,0,0.0446961744864499,0,0,0,0,0.1118938901010606
Forest_306.tif,0,0,0,0,0.0126925679614947,0,0,0,0,0.0461544459465954,0,0,0,0,0.0387065268437322,0,0,0,0,0.0316827227023829,0,0,0,0,0.0185499494140183,0,0,0,0,0.0831497148730976
Industrial_1973.tif,0,0,0,0,0.0101553018181231,0,0,0,0,0.0197045580091428,0,0,0,0,0.0074976713286169,0,0,0,0,0.1460940900552044,0,0,0,0,0.0485066818327703,0,0,0,0,0.0582714150912093
Forest_2271.tif,0,0,0,0,0.0130073508177217,0,0,0,0,0.1086809082632126,0,0,0,0,0.0816800553291297,0,0,0,0,0.0449323829880049,0,0,0,0,0.0173153203956209,0,0,0,0,0.0796511722298793
Forest_1369.tif,0,0,0,0,0.024697915487024,0,0,0,0,0.1535666502053008,0,0,0,0,0.1204030682453588,0,0,0,0,0.1751377815385089,0,0,0,0,0.0442894687844654,0,0,0,0,0.127809108106621
Highway_43.tif,0,0,0,0,0.000948922118496,0,0,0,0,0.0242781652909136,0,0,0,0,0.016040779026646,0,0,0,0,0.1759155198772757,1,0,1,0,0.0,0,0,0,0,0.0342660894646052
HerbaceousVegetation_1296.tif,0,0,0,0,0.0232743324775535,0,0,0,0,0.0241132282361766,0,0,0,0,0.066991469271016,0,0,0,0,0.0652003128439025,0,0,0,0,0.038050100896135,0,0,0,0,0.0339458454811641
Residential_888.tif,0,0,0,0,0.0274996840764555,0,0,0,0,0.0930452620310614,0,0,0,0,0.0108284319483731,0,0,0,0,0.3352514197071238,0,0,0,0,0.0063365786235492,0,0,0,0,0.0877635879916139
Forest_1860.tif,0,0,0,0,0.0233450956097051,0,0,0,0,0.0423747026720552,0,0,0,0,0.0138116690380562,0,0,0,0,0.1125822123311419,0,0,0,0,0.0106862031241347,0,0,0,0,0.0575945641911513
Industrial_2223.tif,0,0,0,0,0.0303073624122467,0,0,0,0,0.0369030468035397,0,0,0,0,0.0195314632414674,0,0,0,0,0.0698211216778069,0,0,0,0,0.0148738691358145,0,0,0,0,0.3452415629781937
Industrial_2302.tif,2,0,0,2,0.0,1,0,0,1,0.0,0,0,0,0,0.0085246261737664,0,0,0,0,0.1809849905027232,1,0,0,1,0.0,0,0,0,0,0.1413140420612058
Industrial_1375.tif,0,0,0,0,0.0097923827975795,0,0,0,0,0.0138837191829269,0,0,0,0,0.0078428814513309,0,0,0,0,0.0219971518336119,0,0,0,0,0.0326060603673727,0,0,0,0,0.2662355139904114
Forest_2838.tif,0,0,0,0,0.0205021701765808,0,0,0,0,0.034545731082989,0,0,0,0,0.0383609344363127,0,0,0,0,0.112460251246817,0,0,0,0,0.0194912271271256,0,0,0,0,0.1599234154461905
Forest_1879.tif,0,0,0,0,0.0180541869993675,0,0,0,0,0.0607713809941527,0,0,0,0,0.0665339415351339,0,0,0,0,0.1254918825188261,0,0,0,0,0.0241446251290675,0,0,0,0,0.1329573064887098
Industrial_1878.tif,0,0,0,0,0.0135984408373822,0,0,0,0,0.0265643650665697,0,0,0,0,0.0026101596907044,0,0,0,0,0.0629317831325164,0,0,0,0,0.0154368725522143,0,0,0,0,0.0742528922648802
Highway_969.tif,0,0,0,0,0.0317442979231838,0,0,0,0,0.0070754814423684,0,0,0,0,0.0217365556639769,0,0,0,0,0.1000432522347803,0,0,0,0,0.011250079702814,0,0,0,0,0.0287085447223479
Industrial_2248.tif,1,0,0,1,0.0,0,0,0,0,0.0109552950196406,0,0,0,0,0.0175825222287013,0,0,0,0,0.0245492979396346,0,0,0,0,0.0017279062072713,0,0,0,0,0.0249387279893531
Industrial_1256.tif,1,0,0,1,0.0,0,0,0,0,0.00976616595656,0,0,0,0,0.0045933023870458,0,0,0,0,0.0252824682274323,0,0,0,0,0.0011711910559981,0,0,0,0,0.0262631579524922
Highway_1438.tif,0,0,0,0,0.0079930337465334,0,0,0,0,0.0505062016967292,0,0,0,0,0.0379163855641021,0,0,0,0,0.0938570281586235,0,0,0,0,0.0028974166412957,0,0,0,0,0.0018397761449048
Forest_2635.tif,0,0,0,0,0.0079285390084952,0,0,0,0,0.0215873006862882,0,0,0,0,0.0038888740948075,0,0,0,0,0.0523038491049955,0,0,0,0,0.0037969783240246,0,0,0,0,0.0634873219775754
Highway_1210.tif,0,0,0,0,0.0173620244315576,0,0,0,0,0.0666905522231835,0,0,0,0,0.0538228875000262,0,0,0,0,0.2286660129239925,0,0,0,0,0.0189072262686371,0,0,0,0,0.0675239814666441
Forest_2869.tif,1,0,0,1,0.0,0,0,0,0,0.0390369711692127,0,0,0,0,0.0166488471637417,0,0,0,0,0.0220867963426674,0,0,0,0,0.0064980173643345,0,0,0,0,0.0063231674640309
Residential_2599.tif,0,0,0,0,0.0074369170661034,0,0,0,0,9.952647649981471e-06,0,0,0,0,0.0352067214164895,0,0,0,0,0.0499619541510385,2,0,0,2,0.0,0,0,0,0,0.0197166862610493
Highway_345.tif,1,0,0,1,0.0,1,0,1,0,0.0,0,0,0,0,0.0061671457491431,0,0,0,0,0.0791810244394119,0,0,0,0,0.0001536557847292,0,0,0,0,0.079268969730214
Industrial_1589.tif,0,0,0,0,0.0264627449191947,1,0,1,0,0.0,3,0,1,2,0.0,0,0,0,0,0.0555477681061809,2,0,0,2,0.0,0,0,0,0,7.123310899467541e-05
HerbaceousVegetation_124.tif,0,0,0,0,0.0145716309075734,0,0,0,0,0.2157433584513355,0,0,0,0,0.0262999594418199,0,0,0,0,0.134384680799217,0,0,0,0,0.0096915073879331,0,0,0,0,0.0007642397427142
HerbaceousVegetation_66.tif,0,0,0,0,0.2738857401613347,0,0,0,0,0.3495054060398147,0,0,0,0,0.0442562894645763,0,0,0,0,0.238099347315447,0,0,0,0,0.0074663281317639,0,0,0,0,0.0249051401888317
Residential_351.tif,0,0,0,0,0.0182591201404051,0,0,0,0,0.0085965577872778,0,0,0,0,0.0117119188324718,0,0,0,0,0.0907969989709277,0,0,0,0,0.0046422836249687,0,0,0,0,0.0956683378867929
Highway_1039.tif,0,0,0,0,7.2992168439511e-05,1,0,1,0,0.0,0,0,0,0,0.0520579756490472,0,0,0,0,0.009580631173621,0,0,0,0,0.0079055549233089,0,0,0,0,0.0671689976009705
Residential_233.tif,0,0,0,0,0.0150906387089857,3,0,2,1,0.0,0,0,0,0,0.0037063953243205,0,0,0,0,0.0573255986689463,0,0,0,0,0.0191539355298222,0,0,0,0,0.064930078339085
Highway_1923.tif,0,0,0,0,0.0061503016829507,0,0,0,0,0.0760017931981778,0,0,0,0,0.0084700684241212,0,0,0,0,0.1396222045987107,0,0,0,0,0.0042530133981038,0,0,0,0,0.0388130305043778
Highway_1535.tif,1,0,1,0,0.0,0,0,0,0,0.0125628560757366,0,0,0,0,0.0191246953640214,0,0,0,0,0.2009376239497167,0,0,0,0,0.008329740131635,0,0,0,0,0.0084724125823319
HerbaceousVegetation_1554.tif,0,0,0,0,0.2750076321720136,0,0,0,0,0.2621125419232964,0,0,0,0,0.0312874032702386,0,0,0,0,0.0810315985217626,0,0,0,0,0.0440702852879859,0,0,0,0,0.093447954649672
Residential_1244.tif,0,0,0,0,0.0097086958640693,0,0,0,0,0.0142410964367991,0,0,0,0,0.0044552108561344,0,0,0,0,0.0927326231009852,0,0,0,0,0.011869597968994,0,0,0,0,0.0121005736041767
Residential_2005.tif,0,0,0,0,0.0167117203258041,0,0,0,0,0.05659817844548,0,0,0,0,0.0229205013531466,0,0,0,0,0.003103563411359,0,0,0,0,0.0263854653146802,0,0,0,0,0.1865963989044133
Highway_1897.tif,0,0,0,0,0.0247438676832431,0,0,0,0,0.0401428940159545,0,0,0,0,0.0006585021222782,0,0,0,0,0.097277592782278,1,0,0,1,0.0,0,0,0,0,0.0297021620589296
Forest_1246.tif,0,0,0,0,0.0116192628051655,0,0,0,0,0.0139165039396084,0,0,0,0,0.065209016460515,0,0,0,0,0.2532275496478037,0,0,0,0,0.0210842380009663,0,0,0,0,0.0708675013985266
HerbaceousVegetation_1788.tif,0,0,0,0,0.2944893622849753,0,0,0,0,0.3238032781914928,0,0,0,0,0.0688198999263242,0,0,0,0,0.2549335652866834,0,0,0,0,0.0333333984835942,0,0,0,0,0.008784099049103
Forest_2406.tif,0,0,0,0,0.006403014052279,0,0,0,0,0.1057676035788114,0,0,0,0,0.0805723963118001,0,0,0,0,0.0306548144551418,0,0,0,0,0.0247036326987516,0,0,0,0,0.093799885217626
Forest_1623.tif,0,0,0,0,0.0137687576551156,0,0,0,0,0.0271144128023966,0,0,0,0,0.081499515802276,0,0,0,0,0.21967053471087,0,0,0,0,0.0237645068833176,0,0,0,0,0.0725274591849521
Forest_222.tif,0,0,0,0,0.0384059716097056,0,0,0,0,0.0928627115812875,0,0,0,0,0.1579054487602568,0,0,0,0,0.0236447985067971,0,0,0,0,0.0577631459567054,0,0,0,0,0.1296248898615795
Forest_78.tif,0,0,0,0,0.031323935918095,0,0,0,0,0.0281430832363919,0,0,0,0,0.0211973265107001,0,0,0,0,0.1300110349614466,0,0,0,0,0.0160903481482974,0,0,0,0,0.0665967212483787
Residential_406.tif,0,0,0,0,0.0413513137581924,0,0,0,0,0.017557299552485,0,0,0,0,0.0069680098293332,0,0,0,0,0.0935040681161301,1,0,1,0,0.0,0,0,0,0,0.0450694604243173
Industrial_832.tif,0,0,0,0,0.010699343152827,1,0,1,0,0.0,0,0,0,0,0.0158104256828682,0,0,0,0,0.1675208879949268,0,0,0,0,0.0064589670238934,0,0,0,0,0.0008790390827696
SeaLake_1704.tif,0,0,0,0,0.0814442186954103,0,0,0,0,0.0951601361678569,0,0,0,0,0.0311488733175983,0,0,0,0,0.1391184517993156,0,0,0,0,0.0342044459388603,0,0,0,0,0.0639082783253459
SeaLake_940.tif,0,0,0,0,0.0337968460053436,0,0,0,0,0.029655490284332,0,0,0,0,0.062341350702081,0,0,0,0,0.1053250747368221,0,0,0,0,0.0348126710547787,0,0,0,0,0.0713502000209706
SeaLake_2946.tif,0,0,0,0,0.0277844654282346,0,0,0,0,0.047337940166132,0,0,0,0,0.0391705741836673,0,0,0,0,0.1197963976498941,0,0,0,0,0.0231062394028684,0,0,0,0,0.0476729650993074
SeaLake_2148.tif,0,0,0,0,0.0359473940238956,0,0,0,0,0.1760516345995015,0,0,0,0,0.2077874151639728,0,0,0,0,0.1045743390961394,0,0,0,0,0.0516174674967208,0,0,0,0,0.1794845463919158
River_660.tif,0,0,0,0,0.0041237338098603,0,0,0,0,0.1021648880363662,0,0,0,0,0.0353188612918094,0,0,0,0,0.0783750198192943,0,0,0,0,0.0123600267074374,0,0,0,0,0.0075458810133159
River_2311.tif,2,0,1,1,0.0,0,0,0,0,0.1109484064151375,0,0,0,0,0.0291873661941039,0,0,0,0,0.1243046585399805,0,0,0,0,0.0009878822170788,0,0,0,0,0.0243732939071574
River_1087.tif,0,0,0,0,0.0186269610433927,0,0,0,0,0.0179856185605651,0,0,0,0,0.0334128773690444,0,0,0,0,0.0709515398606846,0,0,0,0,0.0164983420950434,0,0,0,0,0.013393292091904
River_696.tif,0,0,0,0,0.0222050303038942,0,0,0,0,0.0602489746546272,0,0,0,0,0.0211694537720601,0,0,0,0,0.0629518586424253,0,0,0,0,0.0262827161720093,0,0,0,0,0.0781387637438411
SeaLake_1844.tif,0,0,0,0,0.0847540871247858,0,0,0,0,0.2868424648697763,0,0,0,0,0.2022170384360322,0,0,0,0,0.1463587316699356,0,0,0,0,0.0631343592051004,0,0,0,0,0.0858453230634718
SeaLake_2653.tif,0,0,0,0,0.0733841025618919,0,0,0,0,0.0145909115098449,0,0,0,0,0.1076265846455411,0,0,0,0,0.0645742506890802,0,0,0,0,0.0878892404482745,0,0,0,0,0.0225218909502542
SeaLake_2596.tif,0,0,0,0,0.0390627144160799,0,0,0,0,0.0760088253431384,0,0,0,0,0.073256794956059,0,0,0,0,0.0459025405606386,0,0,0,0,0.0459344382302476,0,0,0,0,0.1194910157940953
SeaLake_1452.tif,0,0,0,0,0.0691123468713614,0,0,0,0,0.0889938975020139,0,0,0,0,0.0148580741367477,0,0,0,0,0.0692197285358777,0,0,0,0,0.0348418978541697,0,0,0,0,0.105940552854686
River_1339.tif,0,0,0,0,0.0140920564630095,0,0,0,0,0.0684995283284469,0,0,0,0,0.0719261137161186,0,0,0,0,0.1917164106116349,0,0,0,0,0.0407631771500258,0,0,0,0,0.0438101960398939
SeaLake_71.tif,0,0,0,0,0.0427570148628858,0,0,0,0,0.0110322618288262,0,0,0,0,0.0733065542852081,0,0,0,0,0.1570217828066834,0,0,0,0,0.0067260916411765,0,0,0,0,0.045769206855015
SeaLake_589.tif,0,0,0,0,0.0924245071323086,0,0,0,0,0.2696186355443081,0,0,0,0,0.2026798836500019,0,0,0,0,0.1293416596403654,0,0,0,0,0.0573970107144959,0,0,0,0,0.0800463166347604
SeaLake_1115.tif,0,0,0,0,0.0111412128147175,0,0,0,0,0.1325161453430771,0,0,0,0,0.0027692710848671,0,0,0,0,0.3756186943020633,0,0,0,0,0.0551729472239822,0,0,0,0,0.1274379534818536
SeaLake_1071.tif,0,0,0,0,0.0001891937380697,0,0,0,0,0.0744289267038099,0,0,0,0,0.0245536860421043,0,0,0,0,0.1719665405125565,0,0,0,0,0.0463081543734025,0,0,0,0,0.002581554984499
River_450.tif,3,0,0,3,0.0,0,0,0,0,0.0223162383323426,0,0,0,0,0.0059900730604759,0,0,0,0,0.0200122537420296,0,0,0,0,0.0023652946890702,0,0,0,0,0.0065586637954548
River_2039.tif,0,0,0,0,0.0120764673486549,0,0,0,0,0.0223392391458325,0,0,0,0,0.022504586125833,0,0,0,0,0.3383007564958081,0,0,0,0,0.0042023452674544,0,0,0,0,0.0396913818389627
SeaLake_113.tif,0,0,0,0,0.1723129049752343,0,0,0,0,0.0148044114475169,0,0,0,0,0.0318733894609517,0,0,0,0,0.2274479825896293,0,0,0,0,0.0143967360867984,0,0,0,0,0.0916492224533029
River_2053.tif,0,0,0,0,0.0028142602082035,0,0,0,0,0.0542487858944163,1,0,0,1,0.0,0,0,0,0,0.017175575217224,1,0,0,1,0.0,0,0,0,0,0.052849698049112
River_170.tif,1,0,1,0,0.0,0,0,0,0,0.0057936874933747,0,0,0,0,0.0109107479246753,0,0,0,0,0.0685727997901991,0,0,0,0,0.0245357426047406,0,0,0,0,0.025436499200406
SeaLake_853.tif,0,0,0,0,0.0297207825220835,0,0,0,0,0.0466770507097364,0,0,0,0,0.0512566011575028,0,0,0,0,0.0246418343794041,0,0,0,0,0.0280697971553283,0,0,0,0,0.256276315713713
River_2242.tif,0,0,0,0,0.0069017076804709,0,0,0,0,0.0173832987075351,0,0,0,0,0.0104304629491881,0,0,0,0,0.0643165884638896,1,0,0,1,0.0,0,0,0,0,0.0549879315401299
